Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI,MACD,Signal,Histogram,Simple_Return,Log_Return,Volatility,Upper_Envelope,Lower_Envelope
2021-01-19,501.7699890136719,509.25,493.5400085449219,501.0,12315800,505.9263610839844,505.9263610839844,510.3840706695966,516.5643211275734,0.0,-6.034539106563727,-4.47142769726644,-1.5631114092972869,0.0076107031280976505,0.007581887837774606,,531.2226791381836,480.63004302978516
2021-01-20,586.3400268554688,593.2899780273438,556.8599853515625,565.4199829101562,32637500,512.6274998982748,512.6274998982748,517.6179712587273,519.3006233129811,0.0,0.7925623280680156,-3.4186296921995494,4.211192020267565,0.16854343562482882,0.15575804642814195,,538.2588748931886,486.996124903361
2021-01-21,579.8400268554688,588.75,570.4000244140625,582.4500122070312,11802100,517.7976942795974,517.7976942795974,523.5438813155598,521.6747175695492,0.0,5.613880405593591,-1.6121276726409215,7.226008078234512,-0.011085717676242206,-0.011147622173457002,,543.6875789935773,491.9078095656175
2021-01-22,565.1699829101562,583.989990234375,564.3499755859375,582.0999755859375,7550800,521.1814291817801,521.1814291817801,527.5082719436166,523.380414249573,65.73900855665708,8.157030602825557,0.3417039824523742,7.815326620373183,-0.025300157398359745,-0.025625709122888293,,547.2405006408692,495.1223577226911
2021-01-25,556.780029296875,569.75,548.6500244140625,567.0,7207300,523.5546691894531,523.5546691894531,530.2960583582126,524.6902030749575,61.643968647844055,9.38728553346823,2.1508202926555455,7.236465240812684,-0.014845009230815751,-0.014956299153718952,,549.7324026489258,497.3769357299804
2021-01-26,561.9299926757812,567.989990234375,554.0599975585938,554.72998046875,5023800,525.9531269073486,525.9531269073486,533.3088140075048,526.1505869808722,63.16092461453469,10.655006155696924,3.8516574652638216,6.803348690433102,0.009249547591370758,0.009207032488608815,,552.2507832527161,499.6554705619812
2021-01-27,523.280029296875,556.4199829101562,515.72998046875,550.7100219726562,8670300,525.7958858714384,525.7958858714384,532.3536916541115,526.0380160913037,47.8620299861757,8.443622030000938,4.770050378211245,3.6735716517896932,-0.06878074472384722,-0.07126052430191811,,552.0856801650103,499.5060915778664
2021-01-28,538.5999755859375,553.1500244140625,530.739990234375,535.8800048828125,5969000,526.5072241889106,526.5072241889106,532.9485758380949,526.5306419538383,52.74773298882655,7.836936484152943,5.383427599399585,2.453508884753358,0.029276764698335088,0.028856385408800547,,552.8325853983562,500.1818629794651
2021-01-29,532.3900146484375,541.0,530.1799926757812,538.0,4325300,526.816844739412,526.816844739412,532.8953795343181,526.7604212751952,50.67481818388761,6.776921734025223,5.662126426324713,1.1147953077005095,-0.011529820310044103,-0.01159680405973181,,553.1576869763826,500.47600250244136
2021-02-01,539.0399780273438,545.0599975585938,531.72998046875,536.7899780273438,3547500,527.4280014038086,527.4280014038086,533.4805793907967,527.2419725203775,52.81333187760358,6.399677379005766,5.8096366168609235,0.5900407621448425,0.012490774048978994,0.012413407906651084,,553.7994014739991,501.0566013336181
2021-02-02,548.1599731445312,555.47998046875,538.9299926757812,542.010009765625,3767600,528.693000793457,528.4152381533668,534.8786168911524,528.0622862703444,55.65300022127587,6.758705744062354,5.99945044230121,0.7592553017611436,0.016918958683848996,0.016777427248057305,,555.1276508331299,502.25835075378416
2021-02-03,539.4500122070312,550.47998046875,538.239990234375,550.1699829101562,3172300,529.6255020141601,528.9168187921697,535.3139878736171,528.5088637580577,52.40914356344735,6.268161787265512,6.053192711294071,0.21496907597144155,-0.015889450824975646,-0.016017041517718277,,556.1067771148681,503.1442269134521
2021-02-04,552.1599731445312,559.47998046875,537.510009765625,539.8099975585938,5164500,532.209001159668,529.9273907205333,536.9183674232279,529.4363582438018,56.4025781324309,6.826300451031329,6.207814259241522,0.618486191789807,0.023560961442006874,0.023287686086568376,,558.8194512176514,505.59855110168456
2021-02-05,550.7899780273438,554.4400024414062,545.47998046875,552.260009765625,2376200,534.3039993286133,530.7966651916504,538.2394731950485,530.2737550980584,55.85848692580554,7.0765086204053205,6.381553131474282,0.6949554889310381,-0.002481156157309678,-0.0024842393261863428,,561.0191992950439,507.58879936218256
2021-02-08,547.9199829101562,555.0,543.7000122070312,555.0,2791700,536.1799987792969,531.4815979003906,539.1614265012493,530.9657640318661,54.668729151133526,6.962951209621679,6.497832747103762,0.4651184625179168,-0.0052106887047335135,-0.005224311687142304,,562.9889987182618,509.370998840332
2021-02-09,559.0700073242188,566.0,543.0,546.0,3703500,539.178498840332,532.5426905705378,541.0574818177225,532.0678912198015,58.37786767725891,7.6840924939230035,6.73508469646761,0.9490077974553932,0.020349731277989905,0.020145442330341462,,566.1374237823487,512.2195738983154
2021-02-10,563.5900268554688,566.6500244140625,553.4600219726562,562.5,3991300,542.6455001831055,533.6925919144242,543.203438487984,533.3040534015923,59.81337645950719,8.522092579627156,7.092486273099519,1.4296063065276368,0.008084890035298794,0.008052382408042853,,569.7777751922607,515.5132251739502
2021-02-11,557.5900268554688,565.9299926757812,554.219970703125,564.4400024414062,2730600,545.1355010986329,534.5460717337472,544.5735897610778,534.2564445174306,57.00293608244488,8.602895010539214,7.394568020587458,1.2083269899517557,-0.01064603650543072,-0.010703110991537536,,572.3922761535646,517.8787260437011
2021-02-12,556.52001953125,561.25,550.8499755859375,556.9400024414062,2197100,547.9185028076172,535.3037940715922,545.7113449772846,535.1295258905216,56.49314528011086,8.482806359201732,7.612215688310314,0.870590670891418,-0.001918985764958998,-0.0019208293770965517,,575.3144279479981,520.5225776672363
2021-02-16,557.280029296875,563.6300048828125,552.72998046875,557.2899780273438,2624100,550.8835037231445,536.0363352457682,546.8131244362933,535.9981730829276,56.7887482024973,8.352677210720003,7.760307992792252,0.5923692179277511,0.001365646767325903,0.0013647151198838449,,578.4276789093018,523.3393285369872
2021-02-17,551.3400268554688,555.25,543.030029296875,550.989990234375,2069600,553.3620056152344,536.5300027170489,547.2442580000243,536.599814407341,53.71680391851414,7.681690620877362,7.744584518409274,-0.06289389753191266,-0.01065891854926293,-0.010716131738585242,,581.0301058959961,525.6939053344726
2021-02-18,548.219970703125,550.0,538.22998046875,549.0,2456200,551.4560028076172,536.8953142166138,547.3371830193672,537.0555068110973,52.12190989658883,6.819554874564346,7.559578589640289,-0.7400237150759423,-0.005659041608385996,-0.005675114651712426,,579.0288029479981,523.8832026672363
2021-02-19,540.219970703125,548.989990234375,538.8099975585938,548.0,2841500,549.475,536.9960613828716,546.6593532749632,537.1796034343141,48.17249242826249,5.428200032016434,7.1333028781155186,-1.7051028460990842,-0.014592682549925207,-0.014700203032102087,,576.94875,522.00125
2021-02-22,533.780029296875,541.7899780273438,530.7899780273438,534.989990234375,3078600,547.9055023193359,536.9014722038718,545.4327509913358,537.0462868014733,45.2031644358475,3.7625198576467938,6.459146274021775,-2.696626416374981,-0.011920961377766309,-0.01199258582848736,,575.3007774353027,520.5102272033691
2021-02-23,546.1500244140625,548.5399780273438,518.280029296875,525.0,4136500,547.3740020751953,537.1657165527344,545.5010627458812,537.4032961196141,51.39997023666246,3.401402296105516,5.847597478438524,-2.4461951823330077,0.02317433106945187,0.022909884053673918,,574.7427021789551,520.0053019714355
2021-02-24,553.4099731445312,556.8499755859375,539.0700073242188,539.7999877929688,3245000,546.9480010986329,537.6169459025065,546.2542923076574,538.0310089441207,54.6419861694605,3.658854221589422,5.4098488270687035,-1.7509946054792813,0.01329295689084257,0.013205380782670077,,574.2954011535645,519.6006010437012
2021-02-25,546.7000122070312,556.47998046875,535.75,550.27001953125,4252900,548.1190002441406,537.8624341810072,546.2967418218834,538.3709698563918,51.239806741276524,3.283597687035922,4.9845985990621475,-1.7010009120262257,-0.012124756081595939,-0.012198860544813448,,575.5249502563477,520.7130502319335
2021-02-26,538.8499755859375,553.0900268554688,538.0,546.510009765625,3755600,548.1315002441406,537.8884221127158,545.5875259898886,538.3897543948053,47.51266027960897,2.3259596154092606,4.45287080233157,-2.1269111869223094,-0.014358947221169989,-0.014463034494402918,,575.5380752563477,520.7249252319335
2021-03-01,550.6400146484375,552.1400146484375,542.0,545.5700073242188,3041400,549.0440002441406,538.2153860238882,546.0687153859409,538.8701567576928,53.0378271982109,2.4896826512811003,4.060233172121476,-1.570550520840376,0.02188000296312473,0.021644070957551255,,576.4962002563477,521.5918002319336
2021-03-02,547.8200073242188,556.989990234375,546.02001953125,553.3400268554688,3042200,549.4830017089844,538.4555015563965,546.2355050943482,539.2211312897134,51.63766887825712,2.3646253839918927,3.72111161449556,-1.3564862305036671,-0.0051213265458363326,-0.005134485485341554,,576.9571517944336,522.0088516235352
2021-03-03,520.7000122070312,548.010009765625,517.8099975585938,545.9299926757812,5362400,548.1100036621094,538.0224408405583,543.8035533907943,538.4948128943141,40.55067990081261,0.07628033179321392,2.992145357955091,-2.9158650261618773,-0.04950530238874053,-0.050772695594979156,,575.5155038452149,520.704503479004
2021-03-04,511.2900085449219,531.5,507.67999267578125,521.5,5034800,546.7020034790039,537.3859543573288,540.707025310235,537.4279578217889,37.53896311948004,-2.4681074551608617,1.9000947953319005,-4.368202250492763,-0.018071832996938632,-0.01823712299462382,,574.0371036529541,519.3669033050537
2021-03-05,516.3900146484375,517.760009765625,498.7900085449219,511.9800109863281,5070000,544.9135055541992,536.8976766896802,538.391119532921,536.6029404424419,40.13410470541554,-4.0266089955975986,0.7147540371460007,-4.7413630327436,0.009974781470949748,0.009925361700797488,,572.1591808319092,517.6678302764892
2021-03-08,493.3299865722656,518.8400268554688,492.8500061035156,514.4600219726562,3981800,542.0405059814453,535.9075019142845,534.0995830604777,534.9059618592977,33.38072133383993,-7.041316328277048,-0.8364600359386091,-6.204856292338439,-0.044656223827006666,-0.045684028226625796,,569.1425312805176,514.9384806823731
2021-03-09,506.44000244140625,513.1099853515625,503.82000732421875,507.30999755859375,3470000,539.9665069580078,535.2526685926649,531.4653372872328,533.7896497252627,39.60302343002848,-8.277210364852067,-2.324610101721301,-5.9526002631307655,0.026574536772498016,0.026227567380871574,,566.9648323059082,512.9681816101074
2021-03-10,504.5400085449219,518.969970703125,504.25,513.5,3771500,537.240007019043,534.5850020698879,528.9010202641556,532.6426049730925,39.03400290958545,-9.302742694482504,-3.7202366202735417,-5.582506074208962,-0.0037516663125444936,-0.003758721463848326,,564.1020073699951,510.3780066680908
2021-03-11,523.0599975585938,530.239990234375,510.7099914550781,512.2000122070312,4714500,535.2135055541992,534.3397892079455,528.3447323874354,532.2668164470338,47.024085213512656,-8.522830237182347,-4.680755343655303,-3.8420748935270446,0.036706680738922894,0.036049035561646126,,561.9741808319092,508.4528302764892
2021-03-12,518.02001953125,526.510009765625,506.5899963378906,512.5,3981700,533.2350051879882,533.9997940063477,527.3614264011321,531.7081185287677,45.28473126108423,-8.21671097239414,-5.3879464694030705,-2.828764502991069,-0.009635563894903216,-0.009682286314167678,,559.8967554473877,506.5732549285888
2021-03-15,520.25,520.72998046875,508.0299987792969,516.3200073242188,3484300,531.4215042114258,533.7191859654018,526.6841476962625,531.2587805472474,46.23237600382493,-7.705346029854695,-5.851426381493396,-1.8539196483612992,0.004304815228507736,0.004295576017339623,,557.9925794219971,504.8504290008545
2021-03-16,524.030029296875,533.4199829101562,523.2100219726562,524.469970703125,3238900,529.7590042114258,533.5254028320312,526.4313745153685,530.9753001060564,47.88022842532164,-6.9153529710790735,-6.0642116994105315,-0.851141271668542,0.007265793939211917,0.007239525223731891,,556.2469544219971,503.27105400085446
2021-03-17,524.4400024414062,528.3699951171875,514.2999877929688,522.0,2817400,528.4140029907227,533.5570031738281,526.241720032134,530.7190139231288,48.06613427119182,-6.184900688758489,-6.088349497280124,-0.09655119147836544,0.0007823466626165251,0.0007820407889886089,,554.8347031402589,501.9933028411865
2021-03-18,504.7900085449219,517.9000244140625,503.8500061035156,516.4000244140625,4094500,526.2425048828125,533.2368035888671,524.1986998904947,529.702190182807,40.592555298654815,-7.10964669647467,-6.2926089371190335,-0.8170377593556362,-0.037468526056381055,-0.03818851315367516,,552.5546301269532,499.9303796386718
2021-03-19,512.1799926757812,513.1900024414062,501.6300048828125,504.9599914550781,4386400,524.8405059814453,533.4706036376953,523.054061108141,529.0150451825315,44.11199713765664,-7.163626781010294,-6.466812505897286,-0.6968142751130078,0.014639719498730394,0.01453359332301562,,551.0825312805176,498.598480682373
2021-03-22,523.1099853515625,529.3099975585938,509.1300048828125,509.1300048828125,3360600,524.3070037841796,533.7550030517579,523.0593872265621,528.783474208768,48.93094056621151,-6.252373849960009,-6.42392477470983,0.17155092474982148,0.021340139857239843,0.021115627539111965,,550.5223539733887,498.09165359497064
2021-03-23,535.0900268554688,543.1199951171875,529.4000244140625,529.8699951171875,5583500,523.75400390625,534.2488037109375,524.2051624293151,529.0307899988347,53.648527460904965,-4.511504295692248,-6.041440678906314,1.529936383214066,0.022901572975814858,0.022643268240728282,,549.9417041015626,497.56630371093746
2021-03-24,520.8099975585938,534.4199829101562,520.0,533.780029296875,4102200,522.1240051269531,534.6830035400391,523.8818133940083,528.7084059815704,47.961208026135736,-4.235309639584216,-5.680214471041895,1.444904831457679,-0.02668715277837187,-0.027049719984457998,,548.2302053833008,496.0178048706054
2021-03-25,502.8599853515625,518.530029296875,497.0,516.989990234375,4926800,519.9320037841796,534.8552032470703,521.879734532823,527.6947424274525,41.94224322975341,-5.4025619837688055,-5.624683973587277,0.2221219898184712,-0.03446556765648836,-0.03507351504256743,,545.9286039733887,493.93540359497064
2021-03-26,508.04998779296875,508.7200012207031,496.67999267578125,502.82000732421875,3467800,518.3920043945312,534.8604028320312,520.562615795694,526.9243598927669,44.12563557385736,-5.841490981934953,-5.668045375256812,-0.17344560667814157,0.010320969241125409,0.010268071696046559,,544.3116046142578,492.47240417480464
2021-03-29,513.9500122070312,518.0,504.3999938964844,505.6600036621094,3330000,516.557504272461,535.1222033691406,519.9328440253452,526.4155619443068,46.584906927332476,-5.648154306647825,-5.664067161535014,0.015912854887188743,0.01161307854704008,0.01154616430566326,,542.385379486084,490.7296290588379
2021-03-30,513.3900146484375,514.4099731445312,506.9100036621094,510.510009765625,2418100,514.8360046386719,535.4304034423828,519.3097174180207,525.9047561679982,46.37626258651277,-5.476985442574005,-5.626650817742813,0.14966537516880773,-0.0010895953794980546,-0.001090189420092016,,540.5778048706055,489.09420440673824
2021-03-31,521.6599731445312,528.1300048828125,515.4400024414062,515.6699829101562,3503100,514.8840026855469,535.828203125,519.5335512967359,525.7382940886466,49.94190337739261,-4.62075120530551,-5.425470895255352,0.8047196899498426,0.01610853008459252,0.015980164400740824,,540.6282028198242,489.1398025512695
2021-04-01,539.4199829101562,540.5,527.030029296875,529.9299926757812,3938600,516.2905014038085,534.8898022460937,521.4274971646807,526.2748309051765,56.61389811538364,-2.4805013662527244,-4.836476989454827,2.3559756232021023,0.03404518398942678,0.0334784733804587,,542.105026473999,490.4759763336181
2021-04-05,540.6699829101562,542.8499755859375,529.22998046875,540.010009765625,3355900,517.5044998168945,534.1064013671875,523.260114854726,526.8393466700776,57.04782644521531,-0.6756845252142512,-4.004318496606712,3.3286339713924606,0.002317303844133255,0.002314623036279086,,543.3797248077393,491.62927482604977
2021-04-06,544.530029296875,554.1699829101562,543.2999877929688,544.8099975585938,3474200,520.064501953125,533.6936022949219,525.2858209920736,527.533098929952,58.4304682985303,1.053969800183495,-2.9926608372486707,4.046630637432166,0.007139376160559256,0.007114011468410706,,546.0677270507813,494.06127685546875
2021-04-07,546.989990234375,549.6400146484375,541.4500122070312,543.5,2151300,522.0920013427734,533.4978015136719,527.3528847294356,528.2961142752234,59.32899265282589,2.5933372262053354,-1.8754612245578695,4.468798450763205,0.004517585450110855,0.004507411789707602,,548.1966014099121,495.98740127563474
2021-04-08,554.5800170898438,556.9000244140625,547.5700073242188,551.1300048828125,4309800,524.5940017700195,533.3508020019531,529.9459449542363,529.3268555620713,62.05430929679369,4.375312853568062,-0.6253064089326832,5.000619262500745,0.013875988575616467,0.013780598454738016,,550.8237018585205,498.36430168151855
2021-04-09,555.3099975585938,556.9000244140625,547.1099853515625,552.6900024414062,2894000,526.2065017700195,533.9914013671874,532.3615690117942,530.345802307033,62.315852444447586,5.7798185493956,0.6557185827329735,5.124099966662627,0.0013162761842386052,0.001315410652178327,,552.5168268585205,499.8961766815185
2021-04-12,552.780029296875,557.97998046875,549.5800170898438,551.0499877929688,2944100,527.9445022583008,534.2750024414063,534.3061842770401,531.2255759144778,60.75293280758729,6.612527041779799,1.8470802745423387,4.76544676723746,-0.004555956623942826,-0.00456636662469727,,554.3417273712158,501.5472771453857
2021-04-13,553.72998046875,559.75,550.2999877929688,557.0,2720300,529.6185012817383,534.7018017578125,536.1560696286315,532.1081015832727,61.14696701632388,7.265357127395305,2.9307356451129323,4.3346214822823725,0.0017184976329251956,0.00171702270539922,,556.0994263458252,503.1375762176514
2021-04-14,540.02001953125,554.8699951171875,538.530029296875,554.8699951171875,3740300,530.418000793457,534.7214025878907,536.5240648574522,532.4183728753503,52.893299077936916,6.600365500001317,3.6646616160906094,2.9357038839107075,-0.024759289583515205,-0.025070955976308085,,556.9389008331299,503.8971007537842
2021-04-15,549.219970703125,553.489990234375,542.6599731445312,544.1699829101562,3139100,531.656999206543,534.7426025390625,537.7331987475163,533.0772590646748,57.07994585638453,6.738042062050113,4.279337705282511,2.458704356767602,0.017036315023766662,0.016892824416879042,,558.2398491668702,505.0741492462158
2021-04-16,546.5399780273438,551.97998046875,539.510009765625,550.5399780273438,3209100,533.744497680664,534.8844018554687,538.5719396313094,533.6052088279166,55.531639504112924,6.555332920720502,4.734536748370109,1.8207961723503931,-0.004879634424710116,-0.004891578712449335,,560.4317225646972,507.0572727966308
2021-04-19,554.4400024414062,556.4400024414062,545.530029296875,546.9000244140625,4288700,535.8574981689453,534.9300024414063,540.0831837084615,534.4222595578574,59.05721660369796,6.967681462159931,5.181165691128074,1.7865157710318567,0.014454613992880236,0.014351141966951633,,562.6503730773926,509.064623260498
2021-04-20,549.5700073242188,563.5599975585938,546.2999877929688,554.4199829101562,11257600,537.1804992675782,534.9056030273438,540.9866907194861,535.0162888820284,56.104242892909134,6.822853142404938,5.509503181383447,1.3133499610214905,-0.008783628698764688,-0.008822432155867314,,564.0395242309571,510.3214743041992
2021-04-21,508.8999938964844,515.4600219726562,503.6000061035156,508.0,22897400,535.870997619629,534.1252032470703,537.9308148315812,533.9921204512228,38.70074887544814,3.387298793462378,5.0850623037992335,-1.6977635103368556,-0.07400333512694972,-0.07688464599141735,,562.6645475006104,509.0774477386475
2021-04-22,508.7799987792969,513.9600219726562,500.54998779296875,513.8200073242188,9061100,535.269497680664,533.1194030761719,535.1545466361256,533.0034097974218,38.662641748283406,0.6474512025384911,4.197540083547085,-3.5500888810085938,-0.00023579311972227743,-0.0002358209232906608,,562.0329725646973,508.5060227966308
2021-04-23,505.54998779296875,509.70001220703125,500.70001220703125,509.010009765625,7307700,535.4039978027344,531.9586022949219,532.3350648415392,531.9268050129334,37.58968879557165,-1.7641960907135399,3.0051928486949597,-4.7693889394085,-0.006348541597700007,-0.006368779286583859,,562.1741976928711,508.63379791259763
2021-04-26,510.29998779296875,510.4800109863281,503.0,506.760009765625,4388800,535.5164978027344,531.0128015136719,530.2364860750087,531.0786945337192,40.21717173453679,-3.254641165589419,1.753226045838084,-5.007867211427503,0.00939570787200811,0.009351842757275138,,562.2923226928712,508.7406729125977
2021-04-27,505.54998779296875,512.989990234375,504.5799865722656,512.6199951171875,3761300,535.0964965820312,529.9934008789063,527.8853910005287,530.07756877918,38.47286534215838,-4.764196239459807,0.4497415887785059,-5.213937828238313,-0.009308250271656089,-0.009351842757275044,,561.8513214111329,508.34167175292964
2021-04-28,506.5199890136719,508.3999938964844,503.3399963378906,505.20001220703125,3193000,534.7529953002929,528.9782000732422,525.8505908113042,529.153742121709,39.05418961549678,-5.815224234265543,-0.8032515758303038,-5.011972658435239,0.0019187048642563846,0.0019168665012201168,,561.4906450653076,508.01534553527824
2021-04-29,509.0,509.2900085449219,499.0,507.6000061035156,5127800,534.1199966430664,528.1313995361328,524.245772638799,528.3633992934067,40.59947278337973,-6.374573220070033,-1.9175159046782497,-4.457057315391784,0.0048961759459036575,0.0048842286579362515,,560.8259964752198,507.4139968109131
2021-04-30,513.469970703125,514.5499877929688,505.0,505.0,4413200,532.8224960327149,527.4363995361329,523.2195057877825,527.7793432702584,43.38575860859486,-6.383586036390398,-2.8107299310206795,-3.572856105369718,0.008781867786100196,0.008743531464710436,,559.4636208343506,506.1813712310791
2021-05-03,509.1099853515625,518.9500122070312,505.20001220703125,512.6500244140625,4091900,531.2444961547851,526.8141998291015,521.8757419367139,527.0472115871723,41.34843740775935,-6.665705039770046,-3.581724952770553,-3.083980086999493,-0.008491217793305639,-0.00852747356610846,,557.8067209625244,504.68227134704586
2021-05-04,503.17999267578125,511.6300048828125,496.7900085449219,510.7799987792969,4349500,529.1769943237305,526.2021990966797,520.0951943880536,526.1112422180981,38.68748780862538,-7.28382384516101,-4.3221447312486445,-2.961679113912365,-0.011647763442876363,-0.011716130036615516,,555.6358440399171,502.71814460754393
2021-05-05,496.0799865722656,507.7799987792969,494.6300048828125,504.989990234375,3129400,526.631494140625,525.2007983398438,517.8080317389309,524.9335459182616,35.72322027853802,-8.251480674221625,-5.108011919843241,-3.143468754378384,-0.014110271089594851,-0.014210767438566321,,552.9630688476562,500.29991943359374
2021-05-06,499.54998779296875,499.54998779296875,491.3699951171875,495.989990234375,3783700,523.8799926757813,524.1235986328124,516.069170410744,523.9381122662894,38.21486686928871,-8.638773184520971,-5.814164172778788,-2.824609011742184,0.0069948421920416224,0.006970491769029545,,550.0739923095704,497.6859930419922
2021-05-07,503.8399963378906,508.54998779296875,501.1199951171875,504.6199951171875,3132800,521.306492614746,523.2663983154297,514.9044871657104,523.1499508573326,41.24718143224694,-8.501537025935363,-6.351638743410103,-2.1498982825252604,0.008587746271149558,0.008551081341344786,,547.3718172454834,495.2411679840087
2021-05-10,486.69000244140625,503.1499938964844,486.1099853515625,502.0,5131600,518.0019912719727,522.2231988525391,512.2173933824433,521.7201489586688,34.05225116881722,-9.665222887436187,-7.01435557221532,-2.650867315220867,-0.034038571810768,-0.03463137497755209,,543.9020908355714,492.101891708374
2021-05-11,495.0799865722656,497.989990234375,478.6300048828125,479.75,4401000,515.0694915771485,521.1119982910157,510.58525940052164,520.6754367082216,39.60274197219633,-9.797511105951628,-7.570986678962582,-2.2265244269890463,0.017238866812082223,0.01709196344270356,,540.8229661560059,489.31601699829105
2021-05-12,484.9800109863281,493.5400085449219,482.70001220703125,486.8299865722656,4121500,512.3174911499024,519.8551983642578,508.14666431345563,519.2756160916767,35.70668893521547,-10.595199231519075,-8.17582918947388,-2.4193700420451947,-0.02040069455415813,-0.0206116629225037,,537.9333657073975,486.7016165924072
2021-05-13,486.6600036621094,490.7799987792969,482.7099914550781,489.1300048828125,2712500,509.1894927978516,519.1743981933594,506.1003156799941,517.9965724669878,36.8200867814916,-10.965409039733004,-8.733745159525705,-2.2316638802072983,0.0034640451930473687,0.0034580592083289234,25.124155132486226,534.6489674377442,483.73001815795897
2021-05-14,493.3699951171875,494.8500061035156,486.5899963378906,487.8599853515625,2882500,506.53099365234374,518.8159979248047,504.887904197822,517.030824335623,41.19995933243239,-10.595227559270654,-9.106041639474695,-1.4891859197959594,0.013787842445620223,0.013693654920308499,25.163689658868243,531.857543334961,481.2044439697265
2021-05-17,488.94000244140625,492.7099914550781,482.80999755859375,485.5899963378906,2705200,503.25599365234376,518.2669976806641,503.36905641149673,515.9292234770263,39.26465207102784,-10.537845728950572,-9.39240245736987,-1.1454432715807012,-0.008979047610564598,-0.009019602202155322,24.865650646273604,528.4187933349609,478.09319396972654
2021-05-18,486.2799987792969,493.4800109863281,486.19000244140625,488.3999938964844,2350500,500.0914932250977,518.1259979248047,501.741527113192,514.7665087829977,38.10714549598833,-10.584993068794574,-9.630920579654811,-0.9540724891397634,-0.0054403477907867545,-0.00545520037614224,24.81187688272259,525.0960678863526,475.0869185638428
2021-05-19,487.70001220703125,488.57000732421875,478.5400085449219,481.6300048828125,3349900,499.031494140625,517.7511981201172,500.40423997927195,513.7050775447245,39.13861979239454,-10.388027741744281,-9.782342012072705,-0.6056857296715759,0.0029201559416365437,0.002915900568497422,24.81181103009938,523.9830688476562,474.0799194335937
2021-05-20,501.6700134277344,502.70001220703125,488.9800109863281,489.54998779296875,3721200,498.6759948730469,517.6937982177734,500.52478983150644,513.233114246019,48.27201293889284,-9.00091204349502,-9.626056018357168,0.6251439748621479,0.0286446603876089,0.028242072031331802,24.876749679815006,523.6097946166992,473.74219512939453
2021-05-21,497.8900146484375,505.3999938964844,497.260009765625,503.1199951171875,3322900,498.2929962158203,517.1903985595703,500.27385886169037,512.6314240657217,46.2495625216,-8.113104352975881,-9.323465685280912,1.2103613323050304,-0.007534831020633416,-0.007563361263946876,24.86893220669646,523.2076460266113,473.3783464050293
